run,save,mode,frames,cpuMs,gpuMs,renderSampledMsPerFrame,processSampledMsPerFrame,renderRunningMsPerFrame,readyMsPerFrame,waitMsPerFrame,runningPct,readyPct,waitingPct,coverageErrorMs,coveragePassed,temporal_unionMsPerFrame,recoveryMsPerFrame,producer_poseMsPerFrame,readback_wrapperMsPerFrame,render_wrapperMsPerFrame,recovery_telemetryMsPerFrame,material_guard_unionMsPerFrame,retain_sceneMsPerFrame,retain_lightMsPerFrame,vendor_evaluateMsPerFrame,d3d_lock_executionMsPerFrame,leaf_skyrimMsPerFrame,leaf_csxMsPerFrame,leaf_nvidia_umMsPerFrame,relatch_serviceMsPerFrame,presentation_mutex_candidateMsPerFrame,sphere_AMsPerFrame,sphere_BMsPerFrame,compound_frustumMsPerFrame,job_wait_help_executionMsPerFrame,job_dispatchMsPerFrame,coverageStatus
Legacy,10,DLAA,910,7.184,9.205,10.508842637362614,41.14769307692297,10.492894615385577,0.11218087915199998,0.3841830769261548,95.48534100000876,1.0208460002831998,3.4960660000280086,0.22530003199608473,True,0.024152637362637355,0.0,0.0,0.023052747252747245,0.0010998901098901099,0.0,0.13954692307692299,0.01648824175824176,0.01648824175824176,0.13631571428571435,0.0,4.421438681318683,1.4054634065934077,0.4947554945054943,0.0,0.001099120879120879,0.0,0.0,0.0,0.0,0.0,PASS
Legacy,13,DLSS,588,13.199,12.686,15.749399489795948,37.27367499999999,15.724675170075185,0.048228061247193005,1.251403061232958,92.46109000004209,0.28358100013349485,7.358250000049793,10.292100022537852,False,0.0017059523809523811,0.0,0.0,0.0017059523809523811,0.0,0.0,0.10897006802721088,0.023886734693877552,0.023886734693877552,0.11908503401360547,0.0,7.562060714285721,2.1907530612244894,0.673383843537415,0.0,0.0,0.0,0.2407416666666667,0.07553129251700681,0.597687074829932,0.2085034013605441,REVIEW_REQUIRED
Balanced 2 uncertain,08,DLAA,600,5.37,9.799,13.404340500000016,49.59082083333342,13.437784333333198,0.13820283333515704,3.091045666666376,80.62670599999919,0.8292170000109422,18.546273999998256,0.21970000083820196,True,0.06675316666666666,0.0,0.0,0.06508649999999998,0.0016666666666666668,0.0,0.111675,0.0150185,0.013343333333333334,0.10503783333333336,0.0,6.473375333333328,1.6029096666666687,0.6308741666666664,0.0,0.0,0.044987833333333324,0.0,0.0,0.0,0.0,PASS
Balanced 2 uncertain,11,DLSS,1028,8.668,8.423,9.05795583657583,49.61373725680952,9.032729280154461,0.1712922179061293,0.5265570038924602,92.85645699998786,1.7608840000750092,5.413006000014491,3.034700007736319,True,0.033578891050583655,0.0,0.0,0.032606128404669255,0.0009727626459143969,0.0,0.05267577821011673,0.022617509727626457,0.021644455252918287,0.1177554474708171,0.0,3.4480299610894964,1.0463400778210128,0.697395428015565,0.0,0.0,0.0,0.04419990272373541,0.00990466926070039,0.1222240272373541,0.019667217898832686,PASS
Balanced 2 uncertain,09,DLAA,1014,6.004,8.094,8.698084812623264,23.05452554240633,8.648584319526298,0.06404832346890034,1.1507298816574512,87.69664499999666,0.6494499999746495,11.668401000006554,1.4495999977862084,True,0.052653747534516765,0.0,0.0,0.04772307692307694,0.004930670611439842,0.0,0.08500394477317554,0.01187120315581854,0.01084792899408284,0.12628313609467454,0.0,2.7575341222879683,1.088610355029585,1.281024753451677,0.0,0.001972781065088757,0.0,0.0,0.0,0.0,0.0,PASS
Balanced 2 uncertain,12,DLSS,974,8.676,8.971,9.902692299794667,34.02686560574943,9.83908110882977,0.056889322401405214,0.37662268994422604,95.83265000000196,0.5541020001896868,3.668305000056762,5.505700024841644,False,0.03808798767967146,0.0,0.0,0.037058829568788504,0.0010291581108829567,0.0,0.07091868583162217,0.02367094455852156,0.022644250513347026,0.1469045174537988,0.0,4.448447638603691,1.1042940451745393,0.5332185831622179,0.0,0.002070123203285421,0.0,0.2056324435318275,0.048480390143737166,0.28557474332648874,0.09095071868583163,REVIEW_REQUIRED
Balanced 2 uncertain,10,DLAA,953,6.918,8.761,10.00809118572928,41.36956201469051,9.992150052465636,0.12226998953620861,0.3789768100754862,95.22518999999751,1.1652330002800682,3.6116490000193835,0.20720002969574125,True,0.030413116474291714,0.0,0.0,0.02936327387198321,0.0010498426023084993,0.0,0.12077785939139551,0.01783305351521511,0.015737775445960125,0.11231017838405037,0.0,4.2328427072402866,1.2862623294858344,0.4258291710388245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS
Balanced 2 uncertain,13,DLSS,553,18.764,13.093,17.652557323689017,48.902514104882385,17.64280741410483,0.04879873419830823,0.39293037975164863,97.56472499999971,0.2698570001166445,2.172905000026617,0.7487000142973557,True,0.005425678119349005,0.0,0.0,0.003616636528028933,0.0018090415913200723,0.0,0.17918010849909585,0.010962748643761303,0.010962748643761303,0.15561446654611205,0.0,8.518676853526225,2.333901084990956,0.7970112115732368,0.0,0.0,0.0,0.6537654611211571,0.12323200723327303,0.2647900542495479,0.12142368896925859,PASS
Balanced 3,08,DLAA,600,5.78,9.814,14.07979166666668,50.89426800000003,14.085215833334892,0.12375166666667307,2.458188666667593,84.51129500000935,0.7425100000000384,14.74913200000556,0.293700001495381,True,0.05004766666666667,0.0,0.0,0.04671433333333334,0.0033333333333333335,0.0,0.11503650000000006,0.0250055,0.023338833333333333,0.1300875,0.0,6.76572583333332,1.7676851666666664,0.5545138333333335,0.0,0.0017796666666666668,0.018325833333333333,0.0,0.008327833333333333,0.0,0.0,PASS
Balanced 3,11,DLSS,1060,8.778,8.195,8.642643679245266,52.345553867924494,8.588157641507589,0.32852254717428603,0.5193247169812926,91.03447099998044,3.482339000047432,5.504842000001702,2.1652000029571354,True,0.010686792452830189,0.0,0.0,0.008773490566037736,0.0019133018867924531,0.0,0.044488584905660385,0.024702830188679248,0.021843962264150946,0.14346150943396227,0.0,3.4703482075471714,1.0172250943396233,0.28981462264150937,0.0,0.0,0.0,0.017335283018867928,0.007583207547169811,0.17277188679245287,0.019180188679245286,PASS
